month,ADM3_EN,LST_day_mean,no2_mean,no2_lag1,no2_neighbor_lag1,NTL_mean,pop_sum_m,road_len,poi_count,lu_industrial_area,lu_commercial_area,lu_residential_area,lu_retail_area,lu_farmland_area,lu_farmyard_area,road_primary_len,road_motorway_len,road_trunk_len,road_secondary_len,road_tertiary_len,road_residential_len
2023-12,Yeka,24.559483997813555,0.0039586300852335185,0.003972655173489665,0.003975326679770339,738.8326446636175,411173.4640197754,629507.8244182687,8.0,6820.175402169005,22872.035526742056,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
2024-01,Addis Ketema,26.368725666040927,0.0016394800930093207,0.0016273105382521743,0.001627881156761287,433.4840857187907,286949.806640625,413244.76971781626,6.0,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155
2024-01,Akaki Kality,28.885691941449135,0.0072390784901698296,0.0072141926260938325,0.007231450621293227,1594.1276669481078,593991.5332946777,1458805.890458251,2.0,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.6863758007,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836
2024-01,Arada,27.2792979207284,0.0006721098351234789,0.000666870828109713,0.000660788034600921,275.1408265855577,131295.751953125,154371.31172405052,6.0,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676
2024-01,Bole,27.940687613340444,0.0048041211350526945,0.004749015559944337,0.004746888368837595,2386.281502221249,598950.299621582,1126020.3433838214,24.0,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997
2024-01,Gulele,22.58454566353891,0.0020563529078703453,0.0020412211194921386,0.0020621153492984675,391.8782062573565,195311.67322921753,343757.35125622124,2.0,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.3826680482
2024-01,Kirkos,27.67673654753368,0.0014597687243357925,0.0014579215135687347,0.0014465319540152388,1077.152331776089,243732.50048828125,407445.71887208143,27.0,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186
2024-01,Kolfe Keraniyo,26.953265626918338,0.004197447636741271,0.004188170759052563,0.0041885595675185214,1394.1614609859607,608663.75390625,999778.8262524343,10.0,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.20826516709,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086
2024-01,Lemi Kura,27.416968804400586,0.004568396401709072,0.004565797644724008,0.004585862411614288,1295.952819754128,491759.59742736816,1077463.223131778,4.0,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532
2024-01,Lideta,27.871155198264557,0.0009372492699937521,0.0009348390701018635,0.0009304745016571066,579.9442396375869,150432.6337890625,238256.11138927197,21.0,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013433,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287
2024-01,Nifas Silk Lafto,27.835116577606975,0.0035902303197166163,0.003575406672713009,0.003591712078310103,1341.1150778077267,560603.6497802734,1020947.5290218766,8.0,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432797,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727
2024-01,Yeka,24.64742947134093,0.0037185675393379128,0.0037015432685334583,0.0037101295426038936,832.8533762856766,420225.3050689697,629507.8244182687,8.0,6820.175402169005,22872.035526742056,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
2024-02,Addis Ketema,24.36033819785739,0.0014430688935308435,0.0014421293757624055,0.0014392502484655602,404.8774017545912,286949.806640625,413244.76971781626,6.0,215850.97020583044,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155
2024-02,Akaki Kality,26.644004526328438,0.006969376972098084,0.006993494316225068,0.007006324082848557,1333.7266021412938,593991.5332946777,1458805.890458251,2.0,5526607.582092062,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.68637580072,54297.55343784546,1750.3353404954569,55487.57765574588,26543.91274598913,83102.65505169929,830728.46839836
2024-02,Arada,25.331659387288347,0.000546441720644511,0.0005477503337166588,0.0005486126078155163,254.41607246610852,131295.751953125,154371.31172405052,6.0,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676
2024-02,Bole,26.130309866663584,0.004284823201433313,0.004326433660942708,0.004321328369815339,2035.4417184197243,598950.299621582,1126020.3433838214,24.0,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969822,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997
2024-02,Gulele,20.760807824319247,0.0017883313026763245,0.0017805230862407357,0.0017994552915927599,344.02312849560207,195311.67322921753,343757.35125622124,2.0,247.70002593382304,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.38266804823
2024-02,Kirkos,26.183203125301876,0.0012706467491056213,0.0012723278154937632,0.0012690220823606405,944.3467507140758,243732.50048828125,407445.71887208143,27.0,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.511099663392,28967.210286565973,173520.87515752186
2024-02,Kolfe Keraniyo,24.738040657727623,0.0037764509736337793,0.0037855414318085524,0.0037874332798384304,1086.8703778576928,608663.75390625,999778.8262524343,10.0,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.208265167086,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086
2024-02,Lemi Kura,25.197573123448368,0.004274015842379565,0.004289659763084669,0.004305405367189729,1097.3617578932306,491759.59742736816,1077463.223131778,4.0,1712173.9962421944,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532
2024-02,Lideta,26.071026277583886,0.0008002842562267458,0.0008034517730954936,0.0007993986599858679,585.2362719263863,150432.6337890625,238256.11138927197,21.0,127401.41171582477,490441.6809057592,5697785.465824234,641539.5422013433,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287
2024-02,Nifas Silk Lafto,26.326737273386712,0.0033917662604916916,0.0033871445387979103,0.0033952341537395,1100.119413336118,560603.6497802734,1020947.5290218766,8.0,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432798,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727
2024-02,Yeka,22.907627799823494,0.003109971291706358,0.003137227543075117,0.0031368883052636173,711.0891176365126,420225.3050689697,629507.8244182687,8.0,6820.175402169005,22872.03552674205,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
2024-03,Addis Ketema,26.22576196723107,0.0013514610521480693,0.0013702649041859602,0.0013673073356390204,415.9053622517321,286949.806640625,413244.76971781626,6.0,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155
2024-03,Akaki Kality,27.5840538707452,0.00707020922870006,0.007144781442430226,0.007160273618545597,1664.1659959630529,593991.5332946777,1458805.890458251,2.0,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.6863758007,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836
2024-03,Arada,26.893340880167862,0.0005499989506705223,0.0005576615372558289,0.0005541980996026559,283.3206868237919,131295.751953125,154371.31172405052,6.0,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676
2024-03,Bole,26.624909889281422,0.004230419665750964,0.004252228543594758,0.004251029497218547,2316.332889586412,598950.299621582,1126020.3433838214,24.0,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997
2024-03,Gulele,22.53341017295545,0.0017301384823239301,0.0017467190822621657,0.0017664598067101622,379.5149939774929,195311.67322921753,343757.35125622124,2.0,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.3826680482
2024-03,Kirkos,27.271125903917223,0.0012159616285168592,0.0012303963402534456,0.0012257309183474688,1223.603061401314,243732.50048828125,407445.71887208143,27.0,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186
2024-03,Kolfe Keraniyo,25.736862149582226,0.0035390733979597695,0.003575763400368353,0.0035774152696725356,1309.137425925246,608663.75390625,999778.8262524343,10.0,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.20826516709,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086
2024-03,Lemi Kura,25.61309493647333,0.004338994997992909,0.004349726335993512,0.004361066380093976,1287.8453960921775,491759.59742736816,1077463.223131778,4.0,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532
2024-03,Lideta,27.03190495543765,0.0007697928481708206,0.0007805330425475958,0.0007786426378797814,734.8151676709564,150432.6337890625,238256.11138927197,21.0,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013433,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287
2024-03,Nifas Silk Lafto,26.449951650644525,0.0031886883132530427,0.0032164296597810248,0.003225387729952664,1310.618251868089,560603.6497802734,1020947.5290218766,8.0,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432797,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727
2024-03,Yeka,23.7543840612163,0.003135714566161907,0.0031305537088596146,0.0031369627420294133,830.7614224249303,420225.3050689697,629507.8244182687,8.0,6820.175402169005,22872.035526742056,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
2024-04,Addis Ketema,21.20766116451872,0.0012215880241043119,0.0012046089877164887,0.0012047096088771301,381.2083646111321,286949.806640625,413244.76971781626,6.0,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155
2024-04,Akaki Kality,24.26244610093181,0.007338774352486693,0.007194905280867754,0.007212706696346385,1462.6875188626764,593991.5332946777,1458805.8904582507,2.0,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.68637580072,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836
2024-04,Arada,20.545442254939587,0.0004991526123768183,0.0004912816810526827,0.0004910443166496062,276.30978650377506,131295.751953125,154371.31172405052,6.0,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676
2024-04,Bole,22.062943917085693,0.004610528523176429,0.0044790716572871946,0.0044626059539543995,2013.0979360578003,598950.299621582,1126020.3433838214,24.0,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384649,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997
2024-04,Gulele,18.843024157418956,0.0016513740338497027,0.0016137021069708949,0.0016237622851277167,372.46350621061714,195311.67322921753,343757.35125622124,2.0,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.38266804823
2024-04,Kirkos,22.08520250393607,0.00120575780779427,0.0011732097284708994,0.0011661998008474612,963.7199896594934,243732.50048828125,407445.71887208143,27.0,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186
2024-04,Kolfe Keraniyo,22.142131066294045,0.0032714394226933457,0.003206367012551378,0.003206528580369009,1196.3569118140038,608663.75390625,999778.8262524343,10.0,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.208265167086,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086
2024-04,Lemi Kura,20.903895374099214,0.0046697564018863425,0.004550254412633244,0.0045640036195212464,1230.2983255109245,491759.59742736816,1077463.223131778,4.0,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532
2024-04,Lideta,22.145887572987625,0.0007090844187613022,0.0006951907680623236,0.0006960793791914261,549.4075210749754,150432.6337890625,238256.11138927197,21.0,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013435,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287
2024-04,Nifas Silk Lafto,23.261253949736812,0.0031549038845478865,0.0030818604700725595,0.003087598803949158,1282.1229965927307,560603.6497802734,1020947.5290218766,8.0,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432798,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727
2024-04,Yeka,19.532269139910962,0.0031219427027990286,0.003031418783994611,0.003036060511948118,733.2990919567688,420225.3050689697,629507.8244182687,8.0,6820.175402169005,22872.035526742053,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
2024-05,Addis Ketema,25.493092795131624,0.0012390521686805862,0.001253418152148637,0.0012568309822881044,376.6806515517794,286949.806640625,413244.76971781626,6.0,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155
2024-05,Akaki Kality,28.408443078883423,0.0072561976884866495,0.0072339057989376935,0.007248886144272251,1518.8870303644858,593991.5332946777,1458805.890458251,2.0,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.6863758007,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836
2024-05,Arada,26.65332552533328,0.0005123903099977585,0.0005151343898425122,0.0005141924623509922,252.60236403325126,131295.751953125,154371.31172405052,6.0,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676
2024-05,Bole,27.51555526777187,0.004347942455678377,0.004377932525084798,0.004369787686231987,1998.078191633235,598950.299621582,1126020.3433838214,24.0,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997
2024-05,Gulele,22.405362893712628,0.0016328835418625404,0.0016702167173142548,0.0016802422848067602,348.4113931519605,195311.67322921753,343757.35125622124,2.0,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.3826680482
2024-05,Kirkos,27.616817469124275,0.0011943565796835006,0.001202861539401441,0.0011986247786471389,894.5487737150125,243732.50048828125,407445.71887208143,27.0,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186
2024-05,Kolfe Keraniyo,26.32137808922902,0.003450960217620556,0.003460118033944486,0.003460998506209057,1122.769529886662,608663.75390625,999778.8262524343,10.0,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.20826516709,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086
2024-05,Lemi Kura,26.188860814992434,0.004405080644350538,0.0044556450136387085,0.004469254131853,1187.7537376741843,491759.59742736816,1077463.223131778,4.0,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532
2024-05,Lideta,27.029863740945306,0.0007258232904300681,0.0007261551545047077,0.0007264925763325594,498.0008723697965,150432.6337890625,238256.11138927197,21.0,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013433,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287
2024-05,Nifas Silk Lafto,28.06593115431693,0.003320976984846608,0.0033414106055684235,0.0033437929399433206,1141.7692386329543,560603.6497802734,1020947.5290218766,8.0,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432797,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727
2024-05,Yeka,23.689138030643655,0.0031041331267833614,0.003159658695924269,0.003164872721388539,713.4434294897977,420225.3050689697,629507.8244182687,8.0,6820.175402169005,22872.035526742056,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
2024-06,Addis Ketema,23.180443158665632,0.0012176849095619357,0.0012100071489926385,0.0012122710878601773,444.34982484499614,286949.806640625,413244.76971781626,6.0,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155
2024-06,Akaki Kality,26.36924906678256,0.007559605677749355,0.007578546831482757,0.0076042577967209545,1849.9104297921392,593991.5332946777,1458805.8904582507,2.0,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.68637580072,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836
2024-06,Arada,23.707714089083872,0.0005141588854921891,0.0005093456721817222,0.0005072064487307564,292.75554961681365,131295.751953125,154371.31172405052,6.0,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676
2024-06,Bole,25.223067309660635,0.0046372178365938245,0.004648341506982106,0.004635139878642568,2340.322252445221,598950.299621582,1126020.3433838214,24.0,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384649,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997
2024-06,Gulele,20.477233441545422,0.0017067101972387127,0.0016990419289996104,0.0017019076409007239,382.41921795540384,195311.67322921753,343757.35125622124,2.0,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.38266804823
2024-06,Kirkos,25.074130303943015,0.001204627727439755,0.0012049142126809812,0.0011976027158249246,1066.6040624554953,243732.50048828125,407445.71887208143,27.0,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186
2024-06,Kolfe Keraniyo,23.74806567448346,0.0032017128883647565,0.003217737351848708,0.0032250606912129316,1305.6480087237887,608663.75390625,999778.8262524343,10.0,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.208265167086,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086
2024-06,Lemi Kura,23.958835248827953,0.00472771743288994,0.004719559983172775,0.004738548528657899,1346.1498362080256,491759.59742736816,1077463.223131778,4.0,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532
2024-06,Lideta,24.479246219519208,0.0007196213719237532,0.0007191628425685344,0.0007185977012889224,640.6562458144293,150432.6337890625,238256.11138927197,21.0,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013435,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287
2024-06,Nifas Silk Lafto,25.835133696489592,0.0033177373767800176,0.0033317562917377403,0.0033301335688368837,1426.0435623115964,560603.6497802734,1020947.5290218766,8.0,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432798,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727
