month,ADM3_EN,LST_day_mean,no2_mean,no2_lag1,no2_neighbor_lag1,NTL_mean,pop_sum_m,road_len,poi_count,lu_industrial_area,lu_commercial_area,lu_residential_area,lu_retail_area,lu_farmland_area,lu_farmyard_area,road_primary_len,road_motorway_len,road_trunk_len,road_secondary_len,road_tertiary_len,road_residential_len
2024-06,Yeka,21.575585700405387,0.003202776438582333,0.0031925967437342775,0.003192050051126906,817.0240775391791,420225.3050689697,629507.8244182687,8.0,6820.175402169005,22872.035526742053,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
2024-07,Addis Ketema,18.148180350448307,0.0010337459157308691,0.0010446691351742245,0.001047336462398879,511.564373811086,286949.806640625,413244.76971781626,6.0,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155
2024-07,Akaki Kality,20.78832584371908,0.007116929302513182,0.007175611514023699,0.007186966536433418,2161.1567114014756,593991.5332946777,1458805.890458251,2.0,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.6863758007,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836
2024-07,Arada,18.05345366427575,0.00042574792762193925,0.00043305138306505835,0.0004348707813767278,281.3451280535923,131295.751953125,154371.31172405052,6.0,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676
2024-07,Bole,19.663977696337067,0.004411749205705261,0.004449066286071187,0.004436168137004878,2513.804579227081,598950.299621582,1126020.3433838214,24.0,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997
2024-07,Gulele,16.518683763166198,0.001464474713964547,0.0014682360933959606,0.0014764367294463848,369.2149247545059,195311.67322921753,343757.35125622124,2.0,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.3826680482
2024-07,Kirkos,19.24702261656634,0.0010355730092700144,0.00105122904623286,0.0010497078906122896,1150.2885280698538,243732.50048828125,407445.71887208143,27.0,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186
2024-07,Kolfe Keraniyo,19.163724808749805,0.002745192522557566,0.0027851564072088183,0.002793876916038602,1439.8799811341407,608663.75390625,999778.8262524343,10.0,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.20826516709,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086
2024-07,Lemi Kura,18.69484349292665,0.004861577310934834,0.0048586109326259385,0.004873934953511101,1503.8523027616518,491759.59742736816,1077463.223131778,4.0,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532
2024-07,Lideta,18.700347616883537,0.000601589091672613,0.0006130656134299931,0.0006116980882257438,616.037875485917,150432.6337890625,238256.11138927197,21.0,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013433,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287
2024-07,Nifas Silk Lafto,20.11248276274879,0.0028756340692417744,0.0029153785326908625,0.0029185227579870215,1567.1045447783006,560603.6497802734,1020947.5290218766,8.0,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432797,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727
2024-07,Yeka,17.275268947748824,0.003012283825106145,0.003034868949633828,0.0030336392897517225,796.4592439833062,420225.3050689697,629507.8244182687,8.0,6820.175402169005,22872.035526742056,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
2024-08,Addis Ketema,18.405116367829812,0.0009496767414128358,0.0009458556528260579,0.0009483810804099701,430.92269236804947,286949.806640625,413244.76971781626,6.0,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155
2024-08,Akaki Kality,21.755722849940888,0.006464652209389681,0.006444543039928699,0.006446207586960489,2138.327046185402,593991.5332946777,1458805.890458251,2.0,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.6863758007,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836
2024-08,Arada,19.327825547346396,0.0004129988222665494,0.000410614815757743,0.00040952340987974057,247.70045011194927,131295.751953125,154371.31172405052,6.0,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676
2024-08,Bole,22.033159437178906,0.003818838701789006,0.0038148238794380434,0.003816861941898566,2286.244001727571,598950.299621582,1126020.3433838214,24.0,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997
2024-08,Gulele,16.555134788896122,0.0013814239457971454,0.0013845500349577574,0.0013876308169719286,372.5157973246367,195311.67322921753,343757.35125622124,2.0,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.3826680482
2024-08,Kirkos,22.453086836964204,0.0009575177316402181,0.0009463455497227099,0.0009429249075339303,948.6104921338191,243732.50048828125,407445.71887208143,27.0,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186
2024-08,Kolfe Keraniyo,20.08354179005244,0.0024647110165039792,0.0024469562838716915,0.002455473266198195,1202.2335736653793,608663.75390625,999778.8262524343,10.0,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.20826516709,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086
2024-08,Lemi Kura,19.913230700720877,0.004396854757953869,0.004457948146892365,0.004459175038678064,1466.9149705413415,491759.59742736816,1077463.223131778,4.0,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532
2024-08,Lideta,21.329647236681822,0.0005808857455413775,0.0005723046472686823,0.0005690214049814845,517.9342379437553,150432.6337890625,238256.11138927197,21.0,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013433,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287
2024-08,Nifas Silk Lafto,22.546508960020134,0.002538019332633812,0.002514229024669267,0.002519199725654276,1361.3361134756178,560603.6497802734,1020947.5290218766,8.0,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432797,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727
2024-08,Yeka,18.13576713560529,0.0028089130642658085,0.002826930040137824,0.00282426440413519,797.6695536500018,420225.3050689697,629507.8244182687,8.0,6820.175402169005,22872.035526742056,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
2024-09,Addis Ketema,23.917934997125137,0.0009854774540331759,0.0009951167225285109,0.0009941380324525488,440.2917693297068,286949.806640625,413244.76971781626,6.0,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155
2024-09,Akaki Kality,25.210802162761038,0.005598328250429916,0.005659548822307486,0.005663191005115493,2083.005303011883,593991.5332946777,1458805.8904582507,2.0,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.68637580072,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836
2024-09,Arada,24.704471574768874,0.0003672789649963912,0.00037434688853786455,0.0003745424616183527,326.3944949852096,131295.751953125,154371.31172405052,6.0,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676
2024-09,Bole,26.049217058202775,0.0031400454192702008,0.003200818719044435,0.003200023481042515,2870.462603666385,598950.299621582,1126020.3433838214,24.0,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384649,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997
2024-09,Gulele,21.266202171130168,0.0013262591165481366,0.0013488778037633673,0.001348211086956379,340.84975389276593,195311.67322921753,343757.35125622124,2.0,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.38266804823
2024-09,Kirkos,26.286982441318195,0.0008057684684285986,0.0008253451748626099,0.0008255745445022536,1194.1479870080948,243732.50048828125,407445.71887208143,27.0,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186
2024-09,Kolfe Keraniyo,24.669886269814764,0.0025756363321541203,0.0025973971376669516,0.002596786703111896,1178.6033681604597,608663.75390625,999778.8262524343,10.0,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.208265167086,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086
2024-09,Lemi Kura,23.789977890883243,0.0034692437513816174,0.0035094313830817798,0.0035127095419309716,1543.8941508707476,491759.59742736816,1077463.223131778,4.0,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532
2024-09,Lideta,26.07068184902262,0.0005167234080394785,0.0005288623089336741,0.0005254115891472432,656.4489990481624,150432.6337890625,238256.11138927197,21.0,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013435,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287
2024-09,Nifas Silk Lafto,25.98043850490708,0.0023723763323793266,0.0024030856014427065,0.002406932640474005,1342.6725511912946,560603.6497802734,1020947.5290218766,8.0,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432798,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727
2024-09,Yeka,21.860995468402717,0.002285572481430125,0.0023177317359509794,0.002322503019767041,992.5904803357259,420225.3050689697,629507.8244182687,8.0,6820.175402169005,22872.035526742053,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
2024-10,Addis Ketema,22.40434997751797,0.0010233159563904433,0.001012183763064266,0.0010094403263273156,417.57597520773226,286949.806640625,413244.76971781626,6.0,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155
2024-10,Akaki Kality,23.794728514617763,0.005788431948857758,0.005782352288106471,0.005780778677745078,2359.6861690148785,593991.5332946777,1458805.890458251,2.0,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.6863758007,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836
2024-10,Arada,23.42499698392074,0.00038990417773895035,0.0003855825859520297,0.0003861133385869323,390.9798985299392,131295.751953125,154371.31172405052,6.0,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676
2024-10,Bole,24.035071114166282,0.0031040145643715313,0.003087082534914733,0.0030896448777929094,3248.2288290504207,598950.299621582,1126020.3433838214,24.0,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997
2024-10,Gulele,18.45833243434873,0.0013141686013171299,0.0012960400894398848,0.001307461678869848,363.1249275640341,195311.67322921753,343757.35125622124,2.0,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.3826680482
2024-10,Kirkos,25.091170282813465,0.0008928459350607204,0.0008863194650059202,0.0008837517561477966,1365.0146740109492,243732.50048828125,407445.71887208143,27.0,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186
2024-10,Kolfe Keraniyo,23.421476759113148,0.0026714570178860476,0.002649823526111488,0.002650789089523885,1211.621380328098,608663.75390625,999778.8262524343,10.0,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.20826516709,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086
2024-10,Lemi Kura,22.250159509673143,0.003333525433741865,0.0033288075630610713,0.003333223820537109,1378.7890655300444,491759.59742736816,1077463.223131778,4.0,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532
2024-10,Lideta,24.852159402261506,0.0005597039859953425,0.0005544981936397305,0.0005527466147073618,753.6173878240788,150432.6337890625,238256.11138927197,21.0,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013433,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287
2024-10,Nifas Silk Lafto,25.037918734237007,0.002512172696785571,0.0024991763900904917,0.0024998848170843446,1527.7277582160427,560603.6497802734,1020947.5290218766,8.0,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432797,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727
2024-10,Yeka,20.64623761718887,0.00232143392575964,0.0023097564638215203,0.0023111334740278182,1188.3009620945677,420225.3050689697,629507.8244182687,8.0,6820.175402169005,22872.035526742056,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
2024-11,Addis Ketema,26.12106748333174,0.0015337954755902728,0.0015203576056119117,0.0015137776732636796,628.2701855670838,286949.806640625,413244.76971781626,6.0,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155
2024-11,Akaki Kality,26.22830740360468,0.006749376805637921,0.006699130541589702,0.0067115679854534375,2534.7934267929354,593991.5332946777,1458805.8904582507,2.0,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.68637580072,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836
2024-11,Arada,27.806114627432024,0.0005730145021104104,0.0005687374142382504,0.0005624973820377003,507.70110180264425,131295.751953125,154371.31172405052,6.0,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676
2024-11,Bole,27.10340278784889,0.004089176752835675,0.0040575596239045605,0.004059131559697664,3924.3002256353698,598950.299621582,1126020.3433838214,24.0,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384649,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997
2024-11,Gulele,21.07728540517544,0.0018479059343728575,0.001835411183822178,0.0018475257343133463,510.58231395293797,195311.67322921753,343757.35125622124,2.0,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.38266804823
2024-11,Kirkos,27.862648045600803,0.001264767186893505,0.0012520240950679089,0.0012434054878868923,1754.2746154921397,243732.50048828125,407445.71887208143,27.0,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186
2024-11,Kolfe Keraniyo,25.749728313402223,0.003841471298749379,0.0038066309439389627,0.003810020952758523,1812.0872727235158,608663.75390625,999778.8262524343,10.0,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.208265167086,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086
2024-11,Lemi Kura,25.256968597689447,0.004011504071796277,0.0039908301403476865,0.004005147644932319,1888.6781731456044,491759.59742736816,1077463.223131778,4.0,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532
2024-11,Lideta,28.008114586526993,0.0008276869561876371,0.0008213991645582643,0.000817830911905873,1066.4412691555326,150432.6337890625,238256.11138927197,21.0,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013435,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287
2024-11,Nifas Silk Lafto,26.847905919394854,0.0033040402242720847,0.00327475468462673,0.0032789225779702932,1818.8503983924313,560603.6497802734,1020947.5290218766,8.0,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432798,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727
2024-11,Yeka,23.74197974827912,0.003039832875034226,0.003030884041596007,0.0030407233746414107,1251.8459945622653,420225.3050689697,629507.8244182687,8.0,6820.175402169005,22872.035526742053,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
2024-12,Addis Ketema,26.31369230769234,0.0020593026603617096,0.0020400587850392554,0.002033531896862123,510.79134754980765,286949.806640625,413244.76971781626,6.0,215850.9702058304,265450.8900814801,10882491.456047973,82401.44393116132,0.0,0.0,21095.167212089207,0.0,6407.418335811565,36722.49625661942,9150.718490781326,306043.3825076155
2024-12,Akaki Kality,27.90135284691542,0.008141996717698927,0.008102394622286383,0.00812268580826598,2399.113257690303,593991.5332946777,1458805.890458251,2.0,5526607.582092061,365328.0545006475,27209144.290578924,40003.522123153525,1773640.419496487,258835.6863758007,54297.55343784546,1750.3353404954569,55487.577655745874,26543.91274598913,83102.65505169929,830728.46839836
2024-12,Arada,27.665192307692337,0.0007912371851738872,0.0007818354573998279,0.000778517256534982,530.0389176440495,131295.751953125,154371.31172405052,6.0,0.0,76650.35488586953,4659425.09783472,1932.0280105111356,0.0,0.0,25369.9562524495,0.0,0.0,19406.190678522504,8199.53802469422,79045.1466208676
2024-12,Bole,27.63723720304923,0.0052857441092296654,0.0052408198767859996,0.005240477426642439,3814.0380176921044,598950.299621582,1126020.3433838214,24.0,896769.3893058358,580416.1541855597,18416451.08505943,10436.188026384647,4883618.38494601,648225.8212969821,101191.315213993,0.0,30499.410243706596,39549.62310854257,27027.424214939256,705045.2746982997
2024-12,Gulele,21.690412087912115,0.0024319258850931096,0.0024111952533955754,0.0024439409865132525,412.28380702942025,195311.67322921753,343757.35125622124,2.0,247.700025933823,22002.799475087588,7845656.90704623,16931.554441194912,0.0,7270.071742202093,13710.881867102697,0.0,13293.462951652262,20308.566843555647,8066.165702901882,192535.3826680482
2024-12,Kirkos,27.838119658119687,0.001721944769438146,0.00170332351822776,0.0016955281175400209,1846.3835166192823,243732.50048828125,407445.71887208143,27.0,406792.8336762707,390906.811451437,8308279.97318338,0.0,65818.11835366307,0.0,82489.43161484491,0.0,0.0,21759.51109966339,28967.210286565973,173520.87515752186
2024-12,Kolfe Keraniyo,26.654719286984637,0.0054416984400024754,0.005385459569395672,0.005388567149440854,1578.0849611084093,608663.75390625,999778.8262524343,10.0,291846.42793674866,0.0,33497229.618138816,0.0,72822.25008760257,3254.004578879517,59088.20826516709,0.0,28389.786506119886,1999.0475906724823,21921.792401634888,802951.0311531086
2024-12,Lemi Kura,26.381254812287764,0.004911269818900277,0.004868089955829798,0.004911167462190084,1743.332499760133,491759.59742736816,1077463.223131778,4.0,1712173.9962421947,0.0,33145748.589403372,0.0,1762514.6735988294,50492.57284487099,59290.56198237499,0.0,20492.203628489955,28991.1462658884,30113.67819436336,823739.0228125532
2024-12,Lideta,28.086923076923107,0.0011343429064275849,0.0011200231283629183,0.0011140732722619902,1077.3063599507868,150432.6337890625,238256.11138927197,21.0,127401.41171582477,490441.68090575916,5697785.465824234,641539.5422013433,3.270979477047901,0.0,45984.5164421835,0.0,0.0,13274.699443375684,8543.116371212236,143381.56823950287
2024-12,Nifas Silk Lafto,27.520552872894722,0.004498077670456024,0.004454513355537379,0.004466416675501785,1674.5001275859854,560603.6497802734,1020947.5290218766,8.0,814229.8479719026,0.0,29793604.541209195,10718.522802027,630510.8660664688,0.0,63965.89918432797,0.0,29480.131225656678,6031.665235660577,48983.06371372432,730069.9503519727
2024-12,Yeka,24.25900284900288,0.0041291403219626795,0.004070821973901078,0.004079653307541083,1154.5965980198034,420225.3050689697,629507.8244182687,8.0,6820.175402169005,22872.035526742056,19262047.908034045,0.0,39209.08000849748,120688.57037222979,32713.710225186594,0.0,0.0,51329.66061620474,19115.57412660214,406901.78687040746
